id,artist_name,lyrics,track_name,genre,release_date
156367,Jaheim,Dear moms finally you made it home  no more sickness  no more struggles of  Pain it s all in GOD S hands now  and I thank you for watching over me  teenie  And taquan  we love you rest in peace When I think of you  and all that s true  all you said would come to pass  I  Get confused with life s many rules  sometimes this road is hard to bare  I  Didn t know  that you would be gone and all of my yesterdays and tomorrows  I  Spend alone  I gotta be strong  I gotta move on  but I miss you oh  yeah  I  Love you ma,For Moms,metal,1997
137424,Eminem,I don t know why this world keep turning  Yes man Round and round As the world turns we all experience things in life But I wish it would stop and let me off right now Trials and tribulations that we all must go through I don t know why this world keep turning When someone wants to test us when someone tries our patience Round and round But I wish it would stop and let me off right now I hang with a bunch of hippies And wacky tobacco planters Who swallow lit roaches And light up like jack o lanterns Outsiders baby  and we suing the courts cause we re dope as fuck and only get a two in the source They never should ve booted me out of reform school Deformed fool  takin  a shit  in the warm pool til they threw me out the Ramada Inn I said it wasn t me  I got a twin  Oh my god its you  Not again It all started when my mother took my bike away cause I murdered my guinea pig and stuck him in the microwave After that  it was straight to the forty ouncers Slappin  teachers  and jackin  off in front of my counselors Class clown freshman  dressed like Les Nessman Fuck the next lesson  I ll past the test guessin And all the other kids said Eminem s a dishead He ll never last  the only class he ll pass is phys ed May be true  till I told this bitch in gym class That she was too fat to swim laps  she needed Slim Fast  Who me Yeah bitch you so big You walked into Big Panties and stepped on Jenny Craig She picked me up to snap me like a skinny twig Put me in the headlock  then I thought of my guinea pig I felt the evilness and started transformin   rar It began storming  I heard a bunch of cheering fans swarming Grabbed that bitch by her hair Drug her across the ground And took her up to the highest diving board and tossed her down Sorry coach  its too late to tell me stop While I drop this bitch face down and watch her belly flop I don t know why this world keep turning  as the world turns Round and round These are the days of our lives But I wish it would stop and let me off right now These are the things we must go through day by day We drive around in million dollar sports cars While little kids hide this tape from their parents like bad report cards Outsiders  and we suing the courts Cause we dope as fuck and only get a two in The Source Hypochondriac  hanging out at the laundromat Where all the raunchy fat white trashy blonds be at Dressed like a sailor  standin  by a pale of garbage Its almost dark and I m still tryna nail a trailer park bitch I met a slut and said  What up  its nice to meet ya I d like to treat ya to a bagel and a slice of pizza But I m broke as fuck and I don t get paid till the first of next month But if you care to join me  I was bout to roll this next blunt But I ain t got no weed  no phillies  or no papers Plus I m a rapist and a repeated prison escapist So gimme all your money And don t try nothin  funny Cause you know your stinkin  ass is too fat to try to outrun me I went to grab my gun That s when her ass put it on me Wit  an uppercut and hit me with a basket of laundry I fell through the glass doors Started causin  a scene Then slid across the floor and flew right into a washin  machine Jumped up with a broken back Thank god I was smokin  crack all day And doped up off coke and smack All I wanted to do was rape the bitch and snatch her purse Now I want to kill her But so I gotta catch her first Ran threw alleys  parkin  lots  and took a shortcut Saw the house she ran up in And shot her fuckin  porch up Kicked the door down to murder this divorced slut Looked around the room That s when I seen the bedroom door shut I know you re in there bitch  I got my gun cocked You might as well come out now She said  Come in  its unlocked I walked in and all I smelled was Liz Claiborne And seen her spread across the bed naked watchin  gay porn She said  Come her big boy  lets get acquainted I turned around to run  twisted my ankle and sprained it She came at me at full speed  nothin  could stop her I shot her five times and every bullet bounced off her I started to beg  No  please let go But she swallowed my fuckin  leg whole like an egg roll With one leg left  now I m hoppin  around crippled I grabbed my pocket knife and sliced off her right nipple Just trying to buy me some time  then I remembered this magic trick Den den den den den den  go go gadget dick Whipped that shit out  and ain t no doubt about it It hit the ground and caused an earthquake and power outage I shouted  Now bitch  lets see who gets the best Stuffed that shit in crooked and fucked that fat slut to death  Ah  ah Come here bitch Come here Take this motherfuckin  dick Bitch  come here I don t know why this world keep turning And as we go along Round and round Throughout the days of our lives But I wish it would stop and let me off right now We all face small obstacles and challenges everyday I don t know why this world keep turning That we must go through Round and round These are the things that surround us through our atmosphere But I wish it would stop and let me off right now I don t know why this world keep turning Every day every single day the world keeps turning Round and round,As the World Turns,metal,2007
103623,Dia Frampton,We re gonna run  gonna run  gonna save you We re rolling up our sleeves  got our fingers curled For the bad  for the good  for the evil They got it out for me  for me We re tripping hard  gotta hit it on the bullseye We gotta check our traps  gotta sneak out late For the girls  and the boys  for the broken They got it bad for me  for me We gotta run  gotta run  who will save me We re rolling up our sleeves We re trippin  hard  gotta hit it on the bullseye They got it out for me Baby  it s the chain reaction  you ll see It s a lonely  lonely world  at a crazy  crazy speed And you don t need no more distractions from me It s a lonely lonely world  at a crazy  crazy speed You hit a groove  hit a groove on your back road You walk the boulevard looking for a change In your eyes  in your hands  at your young age They re looking low for you  for you We gotta run  gotta run  who will save me We re rolling up our sleeves We re trippin  hard  gotta hit it on the bullseye They got it out for me Baby  it s the chain reaction  you ll see It s a lonely  lonely world  at a crazy  crazy speed And you don t need no more distractions from me It s a lonely lonely world  at a crazy  crazy speed They got it out for me They got it out for me They got it out for me Baby  it s the chain reaction  you ll see It s a lonely  lonely world  at a crazy  crazy speed And you don t need no more distractions from me It s a lonely lonely world,Bullseye,metal,2010
3296,Robert Cray,Went to my doctor  my doctor said It s a wonder you ain t dead The sickness you got I can t cure Getting over  it is up to you You ve been living in the twilight zone Since your woman left you all alone You ve got the love sickness in your blood You ve got the love sickness in your blood Listen  son  everybody knows Since she left you ain t the same no more Pull yourself together before it s too late Cause you headed for the judgment day Walking around  it s a crying shame You don t even know your mother s name You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood Let me give you some good advice From a man who had eleven wives When a woman don t want you no more Best thing to do is let her go Go and find yourself someone new Fore this thing gets a hold of you You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood You ve got the love sickness in your blood,Love Sickness,metal,2008
45683,Thunder,Why do birds suddenly appear Every time you are near Just like me they long to be Close to you Why do stars fall down from the sky Every time you walk by Just like me they long to be Close to you On the day that you were born the angels got together And decided to create a dream come true So they sprinkled moon dust in your hair of gold And starlight in your eyes of blue That is why all the boys in town Follow you all around Just like me they long to be Close to you On the day that you were born the angels got together And decided to create a dream come true So they sprinkled moon dust in your hair of gold And starlight in your eyes of blue That is why all the guys in town Follow you all around Just like me they long to be Close to you Close to you I wanna be close to you I wanna be close to you So close  so close  baby I wanna be close to you So close  so close  girl I wanna be close to you,Close to You,metal,2005
57774,And One,Dave was dancing in a disco Like a loser  looking for himself But the strobo was flashing like a gogo He had to crash on circle number twelve Richard was searching for his glasses Like a body  looking for the head His eyes were kicked out by the masses Sun glasses are very hard to get Techno man you ve got to do the echo Techno man you ve got to do the beat Two sounds are better than one Techno man Two sounds are better than one Techno man Douglas was fishing for a girlfriend Like an idiot  looking for a fool But a singer doesn t have to look like Adolf To be on stage acting very cool Techno man you ve got to do the echo Techno man you ve got to do the beat Two sounds are better than one Do the techno man Two sounds are better than one Do the techno man Do the techno man Two sounds are better than one Why don t you buy another And One Two sounds are better than one Do the techno man,Techno Man,metal,2007
36998,Elvis Presley,Oh please release me  let me go For I just don t love you anymore To waste our lives would be a sin Release me and let me love again I have found a new love dear And I will always want her near Her lips are warm while yours are cold Oh release me  my darling let me go Please release me  let me go For I just don t love you anymore To waste our lives would be a sin Release me and let me love again Let me go  oh release me  my darling Let me go,Release Me,metal,2006
86848,The Kingston Trio,We got married in a fever  Hotter than a pepper sprout   We ve been talkin   bout Jackson ever since the fire went out I m goin  to Jackson  Gonna mess around I m goin  to Jackson  You know I m pleasure bound Well  you go on  sweet daddy  go ahead and wreck your health Play your hand like a lover man and make a big fool of yourself Go on to Jackson  Comb your hair Gotta snowball Jackson  See if I care When I breeze into that city  people gonna scrape and bow All them women gonna beg me teach  em what they don t know how I m goin  down to Jackson  Turn loose my coat I m goin  to Jackson   Goodbye  that s all she wrote When they laugh at you in Jackson  I ll be dancin  on the pony keg Then I ll lead you  round town like a scolded hound With your tail tucked between your legs So  go on down to Jackson  You big talkin  man I ll be waitin  in Jackson behind my Japan fan,Jackson,metal,2004
123170,Empire Cast,Everybody wants to shine But they can keep on wishing   cause ain t no stars made overnight And ain t no competition  out here   petition  out here   petition  out here   And ain t no competition  out here   petition  out here   petition  out here   I don t see no competition Where they at  where they at  I don t see no one I m Ray Charles  I m Stevie Wonder  with a blindfold on It s getting darker than a bitch out here Hard as hell to get a pitch out here Throwing money like I m rich out here Drinking liquor like a fish out here Momma  I wanna be famous Let them all know what my name is I gotta make some arrangements Money come go and it changes Just to be wearing the latest I pray every day like a Christian Mommy and daddy and all of my family  I don t see no competition oh Everybody wants to shine But they can keep on wishing   cause ain t no stars made overnight And ain t no competition  out here   petition  out here   petition  out here   And ain t no competition  out here   petition  out here   petition  out here   I don t see no competition Where they at  where they at  I don t see nada And I got eyes like I m fetty wap  I don t see nothing but dolla s Bouncing harder than a check out here Hard as hell to get respect out here I just wanna be the next out here They be wanting me to flex out here Momma  I just wanna make it Make all the girlies get naked Make  em drip drop on the dance floor Pockets so fat that my pants low Just to be wearing the latest I pray every day like a Christian Mommy and daddy and all of my family  I don t see no competition oh It s a rumble in the jungle underneath the stars But we ain t going nowhere  till we win the war I m fighting but my back is up against the wall The bigger that they are  the harder that they fall We gotta keep movin  keep movin  it s so hard to carry on But I m undisputed  undisputed  undisputed  the champion Where they at  where they at  I don t see no one  Where they at  where they at  I don t see no one  Where they at  where they at  I don t see no one  Where they at  where they at  I don t see no one  Where they at  where they at  I don t see no one  Where they at  where they at  I don t see no one  Where they at  where they at  I don t see no one  Where they at  where they at  I don t see no one  Everybody wants to shine But they can keep on wishing   cause ain t no stars made overnight And ain t no competition  out here   petition  out here   petition  out here   And ain t no competition  out here   petition  out here   petition  out here   I don t see no competition Everybody wants to shine  do your dance baby Everybody wants to shine  i ain t your man baby Everybody wants to shine  do your dance baby Everybody wants to shine,No Competition,metal,2012
140408,Hot Chocolate,Just goin  through the motions Goin  through the motions Goin  through the motions Just goin  through the motions Your heart is not in it  baby You re kissin  me  but your lips are cold Your heart is not in it  baby Your eyes are closed  but you re not here with me Goin  through the motions Just goin  through the motions Goin  through the motions Just goin  through the motions I can feel your love Feel it flowing away  flowing away  flowing away  flowing away I can feel your love I can feel it flowing away  flowing away  flowing away  flowing away I can feel your love  baby Flowing away  flowing away  flowing away  flowing away I can feel your love I can feel it flowing away  flowing away  flowing away  flowing away Just goin  through the motions Goin  through the motions Just goin  through the motions Goin  through the motions Your heart is not in it  baby You re trying hard  but you re not foolin  me Your heart is not in it  baby A different person is lying here with me Goin  through the motions You re just goin  through the motions Goin  through the motions Just goin  through the motions I can feel your love Feel it flowing away  flowing away  flowing away  flowing away I can feel your love  babe Feel it flowing away  flowing away  flowing away  flowing away I can feel your love I can feel it flowing away  flowing away  flowing away  flowing away I can feel your love  baby Flowing away  flowing away  flowing away  flowing away Goin  through the motions Just goin  through the motions Goin  through the motions Goin  through the motions I can feel your love Feel it flowing away  flowing away  flowing away  flowing away I can feel your love  baby I can feel it flowing away  flowing away  flowing away  flowing away I can feel your love  baby Flowing away  flowing away  flowing away  flowing away Feel your love  baby Flowing away  flowing away  flowing away  flowing away I can feel your love  baby Feel it flowing away  flowing away  flowing away  flowing away I can feel your love  baby Feel it flowing away  flowing away  flowing away  flowing away,Going Through the Motions,metal,2011
132322,Clipse,You know we back  right Clear the streets out Come on with it  ha ha  Star Trak Niggas is haters  I m doin  deals like the majors Ice Cream sneakers  I signed my first skater So you can pay three and buy yourself some Bapestas Bulletproof under t shirts because they hate us Do like Snoop say step your game up Double decker boat nigga  Meditterane up D Class action cuts  tuck your chain up Liberace fingers  niggas hit Lorraine up Just last week  I was out in Aspen Me and Puff hoppin  off the plane  both us laughin A week before that  I was out in Italy Italian heart throbs could not get rid of me Up in Donatella s crib  me and like ten hoes Call from the cell phone  give me that Enzo I know what your thinkin  yeah me too Okay everybody meet Mr  Me Too Been two years  like I was paddy wagon cruisin The streets was yours  you re dunce cappin  and kazooin I was just assumin  you d keep the coke movin But I got one question  fuck y all been doin Pyrex stirs turned into Cavalli furs The full length cat  when I wave  the kitty purs All my niggas caked up  sellin  gray and beige dust Had that money right or end up in the trunk taped up We don t chase and duck  we only raise the bucks Peel money rolls  til our thumbs get the paper cuts Chill retardo  South Beach Gallardo Teals started up  go brr like it s Nardo Women  if you love me  please let me know Tie rags around your neck and learn the sets we throw These are the days of our lives and I m sorry to the fans But the crackers weren t playin  fair at Jive I know  I know  yeap yeah  you too Okay we get it  yeap yeah you too I know  I know  yeap yeah  you too Okay  everybody meet Mr  Me Too I know  I know  yeap yeah  you too Okay we get it  yeap yeah you too I know  I know  yeap yeah  you too Okay  everybody meet Mr  Me Too I know what you thinkin  why I call you Me Too Cause everythin  I say  I got you sayin  me too I say I got a Benz  so you said me too You hangin  out the window so they can see you But you ain t hangin  out the window When you in that G  or that G  or G  like we do Star Trak  Clipse  Malice  come on Wanna know the time  Better clock us Niggas bite the style from the shoes to the watches We cloud hoppers  tailored suits like we mobsters Break down keys into dimes and sell them like Gobstoppers Who gon  stop us Not a goddamn one of you Mean with the Re Up  nigga we street tumblers Ivory white  yeah that s the same color Of the Azure nigga  best believe it s the Mulliner Take no prisoners  rap niggas are whisperers Choke on your own spit just as soon as you mention us Champagne corks  kicks by Louis sports and Keep my hoes in Pucc  and Charles Jourdan Cop it  chrome it  touch screen component Mink on the floor  make you hot  don t it You don t wanna know what the fuck I spent on it Tomorrow ain t promised so we live for the moment I know  I know  yeap yeah  you too Okay we get it  yeap yeah you too I know  I know  yeap yeah  you too Okay  everybody meet Mr  Me Too I know  I know  yeap yeah  you too Okay we get it  yeap yeah you too I know  I know  yeap yeah  you too Okay  everybody meet Mr  Me Too,Mr. Me Too,metal,2012
42792,Face to Face,And I don t know what you came for Still around And I don t know what you came for Still around And please don t leave And please don t leave And please don t leave It s not what I ve been looking for But you showed me there s something more I could ever see inside myself Let me hear I fell apart Despite of you and in spite of myself And I don t know what you came for Still around And I don t know what you came for Still around And please don t leave And please don t leave And please don t leave Cause it s not what I ve been looking for But you showed me there s something more I could ever see inside myself When you let me hear I fell apart Despite of you and in spite of myself And please don t leave Now please don t leave And please don t leave Cause you know what I ve been looking for But you showed me there s something more I could ever see inside myself When you let me hear I fell apart Despite of you and in spite of myself,What You Came For,metal,2002
33371,Merle Haggard,Like the ancient Roman empire  this world is doomed to fall And it s much too big a thing for mortal man Just take a look around and see the writing on the wall Somehow we ve got to find a helping hand This world has never been in the awful shape it s in And people scorn the things our leaders do It s time a prayer was spoken from the heart of every man Jesus  take a hold and lead us through The mighty roar of gunfire is now a local sound And our city streets are filled with angry men Law s now a mockery throughout our troubled land And destruction seems to be the current trend This world has never been in the awful shape it s in And our leaders seem in doubt  what to do It s time a prayer was spoken from the heart of every man Jesus  take a hold and lead us through Jesus  take a hold and lead us through,"Jesus, Take a Hold",metal,1993
136574,Exhorder,stalks are generated and they engrave their names upon the fields blasts of charismatic droplets anoint me through my dying groping  seizing  tearing grasping at the tail of sanity a thrust of uninvited rage combusts inside the gut  and here we have another day if only I d pierced it with my hand or watched it burn into the ground a joyous blaze of life s end chorus find me  keep me  lose me weep me how the tears they do entertain it s nice to be reminded that I can still bring you pain satisfaction remains best without subtraction soul search me you re empty and as you try to liberate the world remember what I say give and take s not how I live I fucking take  you d better give the barrier is gonna break cleanse the brains they ve washed in your sink repeat chorus digging deep inside you ll find a box without any chains and with no locks come on  Pandora  open wide and release the entity concealed inside BAM the bricks caress your face spread you thin across the ground the aches and pains convey my thoughts to yours you tried to find me out say Jack  what s a  backstabber like you gonna do with one like me discomfort multiplied by ten  you writhe and twist again please have some pain the grain against which you rub is my terrain so take a giant step back cause you ve marched across my line and my gun works fine soul search me you re empty,Soul Search Me,metal,1998
75913,The Black Crowes,Now I m swimming in the greasy grass river On my way to the black pearl sea Yeah I m floating down the greasy grass river Come on child  come with me Life is so easy on greasy grass river Just take my hand and we can pretend to be free You want to be Free Come on with me So take me down the greasy grass river And wash my hair where the water s clean Said lay me down by the greasy grass river And unfold my mystery The greasy grass river has water that whispers Lets listen closely while she says she wants to be free You want to be Free You know what I mean Said I m out of my pocket and I m out my mind,Greasy Grass River,metal,2004
99564,Bodyjar,Thought to long and wound up wrong But I can t take anything back Made the choice with someones voice Still I can t take anything back And I m not the first to tell you The problem is only what it makes you  Even though you won t be sure still you can t take anything back  One another day is done You wanted everyone You know you can t be right all the time  Wakes at noon but not to soon With the whole day left to sit back Race is run what s done is done Cause he can t take anything back So wake up to you decisions Delusion creates your own submission Even though you won t be sure still you can t take anything back,Another Day,metal,2003
117419,Iron Maiden,Pay to kill  die to lose  hunted  hunter which are you Diablo come again to make trophies out of men Lose your skin  lose your skull  one by one the sack is full In the heat dehydrate  know which breath will be your last Nowhere to run  nowhere to hide  you ve got to kill to stay alive Nowhere to run  nowhere to hide  you ve got to kill to stay alive Show them no fear  show them no pain Show them no fear  show them no pain Show them no fear  show them no pain Show them no fear  show them no pain Human heart  human mind  intellect intertwined Focus sharp in the night  watch the jungle burning bright Toe to toe throw the line  everyone s caught hand tied Iron will iron fist  how could it have come to this Nowhere to run  nowhere to hide  you ve got to kill to stay live Nowhere to run  nowhere to hide  you ve got to kill to stay alive Show them no fear  show them no pain Show them no fear  show them no pain Show them no fear  show them no pain Show them no fear  show them no pain Show them no fear  show them no pain Show them no fear  show them no pain Show them no fear  show them no pain,The Mercenary,metal,2000
37841,The Country Gentlemen,I was standing by my window On one cold and cloudy day When I saw that hearse come rolling For to carry my mother away Will the circle be unbroken By and by  lord  by and by Theres a better home a waiting In the sky  lord  in the sky I said to that undertaker Undertaker please drive slow For this lady you are carrying Lord  I hate to see here go Will the circle be unbroken By and by  lord  by and by Theres a better home a waiting In the sky  lord  in the sky Oh  I followed close behind her Tried to hold up and be brave But I could not hide my sorrow When they laid her in the grave Will the circle be unbroken By and by  lord  by and by Theres a better home a waiting In the sky  lord  in the sky I went back home  my home was lonesome Missed my mother  she was gone All of my brothers  sisters crying What a home so sad and lone Will the circle be unbroken By and by  lord  by and by Theres a better home a waiting In the sky  lord  in the sky We sang the songs of childhood Hymns of faith that made us strong Ones that mother maybelle taught us Hear the angels sing along Will the circle be unbroken By and by  lord  by and by Theres a better home a waiting In the sky  lord  in the sky Will the circle be unbroken By and by  lord  by and by Theres a better home a waiting In the sky  lord  in the sky,Will the Circle Be Unbroken,metal,2001
37972,Lynn Anderson,Everybody knows you been steppin  on my toes and I m gettin  pretty tired of it I m gonna hitch you on my head with a plenty corn bread If you had any sense you d quit Cause ever since I was a little bitty teeny girl You thought you was the only man in my world But now you bettter do some thinkin  then you ll find You got the only baby that ll walk the line I keep a wolkin  every day all you want to do is play I m tired a stayin  out all night I m a comin  unglued from your funny little moods now honey baby that ain t right Cause ever since I was I keep a packin  up your clothes nearly everybody knows that I m just a puttin  you on Cause when you start a walkin  and you can hear me start a squawkin And a beggin  you to come back home Cause ever since I was You got the only baby that ll walk the line You got the only baby that ll walk the line,Only Baby That'll Walk the Line,metal,2012
8312,Brian McKnight,No I remember the way you used to touch me all the time I told you how I was the luckiest man alive And now I hear you showin  off your new boy And frontin  like everything s alright I ll be damned if I let you know that I still find it hard to sleep at night Outside I m smiling  inside I m crying I just keep denying till I get over you Oh Outside I m smiling  inside I m crying yeah oh I just keep denying till I get over you Endless times I stayed up all night waiting for you to call Lying to myself  cause you weren t thinking  bout me at all My eyes are holding back the tears My pride won t let you see me act a fool Cause I ll be damned if I let you know that I still feel something for you Outside I m smiling  inside I m crying Oh I just keep denying till I get over you I get over you  till I get over you  baby Outside I m smiling  inside I m crying Yeah  crying I just keep denying till I get over you Yeah  over you baby  oh Can t forget the way we touched Every day  every night  baby And the way we used to make love I still remember how it feels Baby  but now it s over and you re gone I ve got to say  Goodbye Hey  because I know  I can t go on without you Outside I m smiling  inside I m crying Oh  oh I just keep denying till I get over you Outside I m smiling  inside I m crying I just keep denying till I get over you Outside I m smiling  inside I m crying I just keep denying till I get over you Outside I m smiling  inside I m crying I just keep denying till I get over you Outside I m smiling  inside I m crying I just keep denying till I get over you Outside I m smiling  inside I m crying I just keep denying till I get over you,Til I Get Over You,metal,2004
73541,The Avalanches,Is Dexter ill  Is Dexter ill  Is Dexter ill Is Dexter ill today  Mr Kirk  Dexter s in school I m afraid he s not  Miss Fishborne Dexter s truancy problem is way out of hand The Baltimore County school board have decided to expel Dexter from the entire public school system Oh Mr Kirk  I m as upset as you to learn of Dexter s truancy But surely  expulsion is not the answer I m afraid expulsion is the only answer It s the opinion of the entire staff that Dexter is criminally insane That boy needs therapy  psychosomatic That boy needs therapy  purely psychosomatic That boy needs therapy Lie down on the couch  What does that mean You re a nut  You re crazy in the coconut What does that mean  That boy needs therapy I m gonna kill you  that boy needs therapy Play the kazoo  let s have it tune On the count of three That  that  that  that  that boy  boy needs therapy He was white as a sheet And he also made false teeth Avalanches is above  business continues below Did I ever tell you the story about Cowboys  Bit   bit bitches and the indians and  Fron  Frontier Psychiatrist I  I felt strangely hypnotised I was in another world  a world of   girls And milk  Rectangles  to an optometrist  the man with the golden eyeball And tighten your buttocks  pour juice on your chin I promise my girlfriend I d  the violin  violin  violin Frontier Psychiatrist Frontier  frontier  frontier  frontier Frontier  frontier  frontier  frontier Frontier  frontier  frontier  frontier That boy needs therapy  psychosomatic That boy needs therapy  purely psychosomatic That boy needs therapy Lie down on the couch  what does that mean You re a nut  You re crazy in the coconut What does that mean  That boy needs therapy I m gonna kill you  that boy needs therapy Ranagazoo  let s have a tune Now when I count three That  that  that  that  that boy  boy needs therapy He was white as a sheet And he also made false teeth Frontier Psychiatrist Can you think of anything else that talks  other than a person Uh ohh  uh oh  a bird  Yeah Sometimes a parrot talks Ha ha ha ha ha  Yes  some birds are funny when they talk Can you think of anything else A record  record  record,Frontier Psychiatrist,metal,2000
9446,Fitz & the Tantrums,More than just a dream  More than just a dream Forty days and forty nights I waited for a girl like you to come and save my life All the days I waited or you You know the ones who said I d never find someone like you You are out of my league  All the things I believe  You were just the right kind Yeah  you are more than just a dream You are out of my league Got my heartbeat racing If I die don t wake me Cause you are more than just a dream From time to time I pinch myself Because I think my girl mistakes me for somebody else And every time she takes my hand All the wonders that remain become a simple fact You are out of my league  All the things I believe  You were just the right kind Yeah  you are ore than just a dream You are out of my league Got my heartbeat racing If I die don t wake me Cause you are more than just a dream You are out of my league  All the things I believe  You were just the right kind Yeah  you are ore than just a dream You are out of my league Got my heartbeat racing If I die don t wake me Cause you are more than just a dream,Out of My League [Remix],metal,1996
138428,Frank Ocean,Set the cheetahs on the loose There s a thief out on the move Underneath our legion s view They have taken Cleopatra Run run run  come back for my glory Bring her back to me Run run run  the crown of our pharaoh The throne of our queen is empty We ll run to the future  shining like diamonds In a rocky world  rocky rocky world Our skin like bronze and our hair like cashmere As we march to rhythm on the palace floor Chandeliers inside the pyramid  tremble from the force Cymbals crash inside the pyramid  voices fill up the halls Set the cheetahs on the loose There s a thief out on the move Underneath our legion s view They have taken Cleopatra  Cleopatra The jewel of Africa What good is a jewel that ain t still precious How could you run off on me  How could you run off on us You feel like God inside that gold I found you laying down with Samson and his full head of hair Found my black queen Cleopatra  bad dreams  Cleopatra Remove her  send the cheetahs to the tomb Our war is over  our queen has met her doom No more she lives no more serpent in her room No more it has killed Cleopatra  Cleopatra Big sun coming strong through the motel blinds Wake up to your girl for now  let s call her Cleopatra I watch you fix your hair Then put your panties on in the mirror  Cleopatra Then your lipstick  Cleopatra Then your six inch heels Catch her She s headed to the pyramid She s working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Pimping in my convos Bubbles in my champagne Let it be some jazz playing Top floor motel suite twisting my cigars Floor model TV with the VCR Got rubies in my damn chain Whip ain t got no gas tank But it still got wood grain Got your girl working for me Hit the strip and my bills paid That keep my bills paid Hit the strip and my bills paid Keep a nigga bills paid She s working at the pyramid tonight She s working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight You showed up after work I m bathing your body Touch you in places only I know You re wet and you re warm just like our bathwater Can we make love before you go The way you say my name makes me feel like I m that nigga But I m still unemployed You say it s big but you take it Ride cowgirl But your love ain t free no more But your love ain t free no more She s working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight Working at the pyramid Working at the pyramid tonight,Pyramids,metal,1999
157749,Mindy Smith,Hold me Even though I know you re leaving And show me All the reasons you would stay It s just enough to feel your breath on mine To warm my soul and ease my mind You ve go to hold me and show me love Give me  Just one part of you to cling to  And keep me Everywhere you are It s just enough to steal my heart and run And fade out with the fooling sun Oh  please don t go Let me have you just one moment more Oh  all I need All I want is just one moment more You ve got to hold me and keep me Tell me that someday you ll be returning And maybe Maybe I ll believe It s just enough to see a shooting star To know you re never really far It s just enough to see a shooting star To know you re never really gone Oh  please don t go Let me have you just one moment more Oh  all I need All I want is just one moment more Oh  please don t go Let me have you just one moment more Oh  all I need All I want is just one moment more You ve got to hold me and maybe I ll believe So hold me  Even though I know you re leaving,One Moment More,metal,2003
133427,Ellegarden,Ake somaru sora yoru no aizu ga Kyou mo bokura wo karitate teku Abe nimo tareta bokura no uta kuchizusamebe Kasanatte sukoshi raku ni natte Mitsukatte wa koko ni nigekonde Waratta koto omoidashite We re missing  we re missing  we re missing Ano hanabi mitai ni seijitsu nara Mayou riyuu mo mitsukaru no ni Tarinai kioku bokura no uta kuchizusameba Kasanatte sukoshi raku ni natte Mitsukatte wa koko ni nigekonde Waratta koto omoidashite We re missing  we re missing  we re missing Machigatte sukoshi ushinatte Samayotte wa kimi ni deatte Waratte koto omoidashite We re missing  we re missing  we re missing Sooda no naka houseki haitte inakatta kinka Tayasuku oreta naifu hane no tsuita kamikazari Hitoshizuku no mizu de oyogu shousan mitai na mono Atatakai moufu mo taisetsu na n da Kasanatte sukoshi raku ni natte Mitsukatte wa koko ni nigekonde Waratta koto omoidashite We re missing  we re missing  we re missing Machigatte sukoshi ushinatte Samayotte wa kimi ni deatte Waratte koto omoidashite We re missing  we re missing  we re missing We re missing you Since you left we still can t sleep at night We re missing  we re missing  we re missing,Missing,metal,1993
47411,Fanfarlo,Coming from afar and heading for the sun I think of us when we were molecules Sleeping in the dark and like a loaded gun Waiting for reactions to occur Planted like a seed into the ground It grew the strangest flower  it grew the strangest flower Following a pattern buried deep within And replicating endlessly the same Now we re always on the run and staring over And always keeping one eye on the sky Cold inside somehow it thrived No one knows the way this wind will blow Will we ever see life in the sky And maybe recognize ourselves in it Cause look into our eyes and you will see A stranger far away from home Will we ever see life in the sky And maybe recognize ourselves in it Cause look into our eyes and you will see A stranger far away from home  Cold inside somehow it thrived No one knows the way this wind will blow Cold inside somehow it thrived No one knows the way this wind will blow,Life in the Sky,metal,1993
44972,Shed Seven,You re a long time dead So I ll forget that you said If I can t have you Nobody can have you Nobody can have you Nobody can have you I think you stopped learning Cause you think you know everything And you do You re a long time dead So I ll forget that you said If I can t have you Nobody can have you Nobody can have you Nobody can have you Was it off the top of your head Did you mean what you said Do you like me enough Do you like me because I can t have you Nobody can have you Was it off the top of your head Did you mean what you said Do you like me enough Do you like me because I care,Long Time Dead,metal,2009
